148781.13489, 3,   3.204,  0.014,  9.531
148781.15489, 3,   4.441, -0.219,  8.958
148781.17489, 3,   4.235,  0.266,  8.853
148781.19489, 3,   4.099,  0.072,  9.120
148781.21489, 3,   4.441,  0.191,  8.870
148781.23489, 3,   4.234,  0.576,  8.367
148781.25489, 3,   3.564,  0.852,  7.743
148781.27489, 3,   4.177,  0.237,  8.289
148781.29489, 3,   4.599,  0.105,  8.978
148781.31489, 3,   4.936,  0.208,  8.292
148781.33489, 3,   4.494,  1.123,  7.575
148781.35489, 3,   3.880,  1.587,  8.249
148781.37489, 3,   4.798, -0.214,  8.705
148781.39489, 3,   5.689, -0.602,  8.998
148781.41489, 3,   5.279,  0.315,  8.875
148781.43489, 3,   4.838,  0.633,  8.402
148781.45489, 3,   4.269,  1.172,  8.219
148781.47489, 3,   5.409, -0.008,  5.742
148781.49489, 3,   6.592, -2.322,  6.826
148781.51489, 3,   6.147, -1.176,  8.569
148781.53489, 3,   6.354, -0.508,  8.085
148781.55489, 3,   6.012,  0.114,  6.793
148781.57489, 3,   6.150,  0.111,  5.949
148781.59489, 3,   6.533, -0.493,  5.928
148781.61489, 3,   6.836, -0.807,  6.295
148781.63489, 3,   7.441, -0.471,  7.463
148781.65489, 3,   7.232,  0.089,  8.256
148781.67489, 3,   7.090, -0.372,  7.835
148781.69489, 3,   7.093, -0.361,  7.261
148781.71489, 3,   7.493, -0.708,  4.924
148781.73489, 3,   8.516, -1.651,  3.501
148781.75489, 3,   8.953, -1.799,  3.875
148781.77489, 3,   7.896, -1.304,  4.399
148781.79489, 3,   7.448, -1.296,  5.419
148781.81489, 3,   7.345, -1.169,  6.031
148781.83489, 3,   6.424, -0.769,  5.297
148781.85489, 3,   7.632, -1.096,  5.538
148781.87489, 3,   7.996, -2.318,  4.820
148781.89489, 3,   9.902, -4.955,  4.624
148781.91489, 3,   9.030, -4.008,  4.928
148781.93489, 3,   7.667, -2.444,  4.670
148781.95489, 3,   7.201, -2.682,  3.205
148781.97489, 3,   7.457, -3.178,  3.148
148781.99489, 3,   9.786, -3.612,  5.735
148782.01489, 3,   9.933, -3.703,  6.421
148782.03489, 3,   8.498, -3.339,  4.476
148782.05489, 3,   8.301, -3.845,  2.760
148782.07489, 3,   8.199, -4.691,  2.140
148782.09489, 3,   7.439, -3.790,  2.633
148782.11489, 3,   8.906, -4.331,  4.209
148782.13489, 3,   9.587, -4.565,  5.920
148782.15489, 3,   9.281, -4.514,  5.271
148782.17489, 3,   8.319, -4.210,  3.184
148782.19489, 3,   7.807, -3.937,  2.735
148782.21489, 3,   7.975, -4.170,  3.466
148782.23489, 3,   8.170, -4.447,  3.747
148782.25489, 3,   8.653, -4.538,  4.382
148782.27489, 3,   8.206, -4.359,  2.984
148782.29489, 3,   8.046, -4.159,  2.265
148782.31489, 3,   8.380, -4.532,  2.623
148782.33489, 3,   8.608, -4.655,  4.095
148782.35489, 3,   9.061, -4.965,  4.403
148782.37489, 3,   8.503, -4.839,  4.501
148782.39489, 3,   8.146, -5.031,  4.127
148782.41489, 3,   8.122, -4.856,  3.683
148782.43489, 3,   8.001, -4.631,  3.604
148782.45489, 3,   7.915, -4.566,  2.920
148782.47489, 3,   7.973, -4.535,  2.781
148782.49489, 3,   8.046, -4.489,  2.958
148782.51489, 3,   7.963, -4.261,  2.741
148782.53489, 3,   7.734, -4.445,  2.414
148782.55489, 3,   8.452, -4.410,  2.438
148782.57489, 3,   8.863, -4.337,  3.006
148782.59489, 3,   8.951, -4.192,  3.011
148782.61489, 3,   8.684, -4.040,  3.068
148782.63489, 3,   8.209, -4.086,  3.223
148782.65489, 3,   8.222, -4.121,  3.383
148782.67489, 3,   8.439, -4.022,  3.524
148782.69489, 3,   8.289, -3.912,  3.382
148782.71489, 3,   7.922, -3.875,  3.289
148782.73489, 3,   7.802, -3.910,  3.443
148782.75489, 3,   7.961, -4.032,  3.664
148782.77489, 3,   8.565, -4.070,  3.689
148782.79489, 3,   8.723, -3.948,  2.830
148782.81489, 3,   8.265, -3.840,  2.413
148782.83489, 3,   7.945, -3.902,  2.558
148782.85489, 3,   7.963, -3.938,  3.182
148782.87489, 3,   8.192, -4.023,  3.726
148782.89489, 3,   8.453, -3.933,  3.999
148782.91489, 3,   8.872, -3.821,  3.589
148782.93489, 3,   8.743, -3.560,  2.986
148782.95489, 3,   8.269, -3.493,  2.712
148782.97489, 3,   8.294, -3.629,  3.142
148782.99489, 3,   8.596, -3.660,  3.814
148783.01489, 3,   8.666, -3.555,  3.804
148783.03489, 3,   9.136, -3.561,  3.318
148783.05489, 3,   9.609, -3.263,  3.600
148783.07489, 3,   9.123, -3.484,  2.474
148783.09489, 3,   7.395, -3.970,  3.021
148783.11489, 3,   5.505, -5.185,  5.250
148783.13489, 3,  -2.230, -6.691,  0.158
148783.15489, 3, -16.443, -9.871, -9.535
148783.17489, 3, -19.696,-13.314, -8.478
148783.19489, 3, -18.643,-19.451, -7.785
148783.21489, 3,  -3.562,-19.451, -5.071
148783.23489, 3,   2.398,-19.451, 13.230
148783.25489, 3,   7.773,-19.451, 18.257
148783.27489, 3,  17.375,-19.451, 10.867
148783.29489, 3,  19.530,-19.451, -1.397
148783.31489, 3,  19.530,-15.474, -1.984
148783.33489, 3,  19.530,-12.100,  8.131
148783.35489, 3,  15.844,-12.320,  2.987
148783.37489, 3,  13.756,-11.912, -0.718
148783.39489, 3,  13.494,-12.160,  0.993
148783.41489, 3,  13.585,-12.682,  0.898
148783.43489, 3,  13.433,-14.646,  0.822
148783.45489, 3,  11.608,-16.977,  0.101
148783.47489, 3,  11.119,-19.254,  1.282
148783.49489, 3,  15.080,-19.451,  3.818
148783.51489, 3,  15.323,-19.451,  2.129
148783.53489, 3,   8.441,-19.451, -3.893
148783.55489, 3,  -1.466,-19.451, -8.269
148783.57489, 3,  -3.747,-19.451, -5.283
148783.59489, 3,  -3.467,-17.763,  5.007
148783.61489, 3,  -4.538,-11.887, 13.076
148783.63489, 3,  -5.435, -7.059, 14.381
148783.65489, 3,  -3.234, -5.867, 10.540
148783.67489, 3,  -1.459, -5.099,  7.451
148783.69489, 3,   0.254, -4.545,  5.053
148783.71489, 3,   1.998, -4.132,  3.943
148783.73489, 3,   4.976, -4.136,  2.217
148783.75489, 3,   5.553, -3.721, -0.141
148783.77489, 3,   4.923, -3.077, -1.264
148783.79489, 3,   4.650, -2.783, -0.254
148783.81489, 3,   5.048, -3.131,  1.506
148783.83489, 3,   6.418, -3.640,  3.215
148783.85489, 3,   7.917, -3.887,  3.145
148783.87489, 3,   7.945, -4.187,  1.632
148783.89489, 3,   7.357, -4.695, -0.067
148783.91489, 3,   7.772, -5.083,  0.166
148783.93489, 3,   9.160, -5.209,  1.114
148783.95489, 3,   9.362, -4.889,  0.968
148783.97489, 3,   8.784, -4.911, -0.177
148783.99489, 3,   8.206, -5.856, -0.753
148784.01489, 3,   8.183, -6.685, -0.185
148784.03489, 3,   9.810, -7.333,  0.898
148784.05489, 3,  12.735, -7.630,  2.502
148784.07489, 3,  11.786, -6.744,  1.739
148784.09489, 3,  10.318, -6.809, -0.403
148784.11489, 3,   9.294, -6.970, -1.173
148784.13489, 3,   8.736, -6.891, -0.647
148784.15489, 3,  10.156, -7.158,  0.526
148784.17489, 3,  10.347, -6.468,  1.605
148784.19489, 3,   9.360, -6.678,  0.087
148784.21489, 3,   8.893, -6.793, -1.063
148784.23489, 3,   8.456, -6.775, -0.510
148784.25489, 3,   8.155, -6.706,  0.691
148784.27489, 3,   8.376, -6.817,  2.040
148784.29489, 3,   8.099, -6.797,  2.731
148784.31489, 3,   7.423, -6.772,  1.953
148784.33489, 3,   6.875, -6.743,  1.103
148784.35489, 3,   6.819, -6.712,  1.354
148784.37489, 3,   7.068, -6.916,  1.952
148784.39489, 3,   7.322, -7.111,  2.521
148784.41489, 3,   7.115, -7.022,  2.610
148784.43489, 3,   6.646, -7.000,  2.116
148784.45489, 3,   6.428, -7.054,  2.108
148784.47489, 3,   6.336, -6.924,  2.571
148784.49489, 3,   6.355, -6.954,  2.738
148784.51489, 3,   6.504, -7.021,  2.683
148784.53489, 3,   6.279, -6.980,  2.188
148784.55489, 3,   6.019, -6.962,  1.514
148784.57489, 3,   5.963, -6.941,  1.445
148784.59489, 3,   6.174, -6.999,  1.922
148784.61489, 3,   6.289, -6.980,  2.201
148784.63489, 3,   6.342, -7.034,  2.210
148784.65489, 3,   6.407, -7.055,  2.319
148784.67489, 3,   6.345, -6.955,  2.461
148784.69489, 3,   6.324, -6.876,  2.255
148784.71489, 3,   6.388, -6.801,  2.036
148784.73489, 3,   6.521, -6.768,  1.995
148784.75489, 3,   6.752, -6.728,  2.034
148784.77489, 3,   6.791, -6.763,  1.820
148784.79489, 3,   6.712, -6.770,  1.623
148784.81489, 3,   6.630, -6.775,  1.745
148784.83489, 3,   6.665, -6.731,  2.198
148784.85489, 3,   6.809, -6.720,  2.498
148784.87489, 3,   6.911, -6.630,  2.416
148784.89489, 3,   6.858, -6.645,  1.801
148784.91489, 3,   6.827, -6.587,  1.500
148784.93489, 3,   6.926, -6.639,  1.758
148784.95489, 3,   6.936, -6.736,  1.898
148784.97489, 3,   6.867, -6.773,  2.025
148784.99489, 3,   6.956, -6.816,  2.095
148785.01489, 3,   6.890, -6.768,  1.973
148785.03489, 3,   6.877, -6.736,  1.801
148785.05489, 3,   6.881, -6.699,  1.816
148785.07489, 3,   6.931, -6.703,  1.798
148785.09489, 3,   6.835, -6.654,  1.831
148785.11489, 3,   6.920, -6.722,  1.933
148785.13489, 3,   7.054, -6.685,  2.080
148785.15489, 3,   7.305, -6.703,  1.967
148785.17489, 3,   8.763, -6.799,  2.243
148785.19489, 3,  11.327, -6.345,  3.638
148785.21489, 3,  13.679, -6.775,  3.125
148785.23489, 3,  11.526, -6.098,  1.684
148785.25489, 3,   9.252, -6.986,  0.678
148785.27489, 3,   5.030, -7.129,  2.397
148785.29489, 3,   1.972, -8.262,  4.898
148785.31489, 3,  -6.974, -8.097,  2.006
148785.33489, 3, -18.695, -7.981, -5.103
148785.35489, 3, -19.696,-11.437, -4.952
148785.37489, 3, -19.696,-18.577, -2.363
148785.39489, 3,  -9.549,-19.451,  2.923
148785.41489, 3,  -0.147,-19.451, 11.037
148785.43489, 3,  11.609,-19.451, 17.384
148785.45489, 3,  17.392,-19.451,  6.507
148785.47489, 3,  19.530,-15.844, -0.674
148785.49489, 3,  19.530, -9.157,  5.200
148785.51489, 3,  18.168, -8.518,  4.795
148785.53489, 3,   9.892,-11.956, -3.408
148785.55489, 3,   1.898,-13.074, -2.217
148785.57489, 3,  -2.699,-13.217,  0.497
148785.59489, 3,  -1.201,-12.636,  2.194
148785.61489, 3,   1.791,-12.203,  3.913
148785.63489, 3,   6.658,-12.030,  2.347
148785.65489, 3,  10.971,-13.184, -0.079
148785.67489, 3,  16.768,-13.596, -0.750
148785.69489, 3,  19.530,-17.923, -3.296
148785.71489, 3,  19.530,-19.451, -6.385
148785.73489, 3,   6.940,-19.451, -9.944
148785.75489, 3,  -7.730,-19.451, -9.537
148785.77489, 3, -11.334,-19.451, -2.811
148785.79489, 3,  -2.394,-14.950,  6.969
148785.81489, 3,  -0.889,-12.600, 13.673
148785.83489, 3,  -5.430, -9.793, 13.828
148785.85489, 3,  -7.381, -7.131, 12.924
148785.87489, 3,  -2.655, -4.338, 12.689
148785.89489, 3,   4.304, -4.848,  9.258
148785.91489, 3,   7.651, -5.079,  5.219
148785.93489, 3,   7.182, -4.810,  1.125
148785.95489, 3,   6.422, -3.968, -2.091
148785.97489, 3,   6.774, -3.572, -3.418
148785.99489, 3,   7.920, -3.581, -2.517
148786.01489, 3,   8.262, -3.621, -0.015
148786.03489, 3,   7.428, -3.430,  1.957
148786.05489, 3,   5.419, -3.763,  2.320
148786.07489, 3,   4.744, -5.020,  2.216
148786.09489, 3,   6.388, -6.190,  3.664
148786.11489, 3,   9.520, -7.255,  5.806
148786.13489, 3,   9.096, -6.739,  6.166
148786.15489, 3,   6.593, -6.779,  3.583
148786.17489, 3,   4.997, -7.292,  1.264
148786.19489, 3,   4.712, -7.705,  0.385
148786.21489, 3,   5.314, -9.371,  0.534
148786.23489, 3,   6.973,-10.269,  1.651
148786.25489, 3,   8.534,-10.293,  2.942
148786.27489, 3,   8.383,-10.183,  1.652
148786.29489, 3,   7.828, -9.621, -0.659
148786.31489, 3,   7.496, -9.212, -1.887
148786.33489, 3,   7.219, -8.755, -1.719
148786.35489, 3,   7.330, -8.697, -0.972
148786.37489, 3,   7.722, -8.851, -0.384
148786.39489, 3,   7.407, -8.523, -0.419
148786.41489, 3,   7.290, -8.045, -0.506
148786.43489, 3,   6.936, -7.610, -0.347
148786.45489, 3,   6.886, -7.671,  0.883
148786.47489, 3,   7.039, -8.377,  2.146
148786.49489, 3,   6.288, -8.701,  2.239
148786.51489, 3,   5.325, -8.778,  1.571
148786.53489, 3,   4.611, -8.711,  1.282
148786.55489, 3,   4.407, -8.647,  1.737
148786.57489, 3,   4.511, -8.654,  2.480
148786.59489, 3,   4.591, -8.558,  2.886
148786.61489, 3,   5.013, -8.926,  3.166
148786.63489, 3,   5.338, -8.843,  3.464
148786.65489, 3,   5.376, -8.543,  2.455
148786.67489, 3,   5.089, -8.198,  1.133
148786.69489, 3,   4.549, -8.059,  0.792
148786.71489, 3,   4.153, -8.121,  0.923
148786.73489, 3,   4.050, -8.295,  1.371
148786.75489, 3,   4.051, -8.497,  2.037
148786.77489, 3,   4.129, -8.473,  2.535
148786.79489, 3,   4.301, -8.184,  2.786
148786.81489, 3,   4.508, -8.078,  2.548
148786.83489, 3,   4.882, -8.043,  2.432
148786.85489, 3,   5.419, -7.989,  2.604
148786.87489, 3,   5.529, -7.980,  2.516
148786.89489, 3,   5.213, -7.969,  1.857
148786.91489, 3,   4.996, -7.862,  1.442
148786.93489, 3,   5.075, -7.832,  1.762
148786.95489, 3,   5.232, -7.915,  2.440
148786.97489, 3,   5.140, -7.944,  2.806
148786.99489, 3,   5.017, -7.887,  2.605
148787.01489, 3,   4.931, -7.838,  2.529
148787.03489, 3,   5.024, -7.715,  2.741
148787.05489, 3,   5.228, -7.724,  2.794
148787.07489, 3,   5.338, -7.791,  2.645
148787.09489, 3,   5.406, -7.751,  2.363
148787.11489, 3,   5.315, -7.680,  1.957
148787.13489, 3,   5.264, -7.701,  1.942
148787.15489, 3,   5.244, -7.657,  2.280
148787.17489, 3,   5.145, -7.695,  2.525
148787.19489, 3,   5.046, -7.673,  2.625
148787.21489, 3,   5.016, -7.731,  2.511
148787.23489, 3,   5.079, -7.745,  2.410
148787.25489, 3,   5.281, -7.781,  2.269
148787.27489, 3,   5.432, -7.759,  2.088
148787.29489, 3,   5.426, -7.705,  2.030
148787.31489, 3,   5.428, -7.666,  2.264
148787.33489, 3,   5.526, -7.712,  2.489
148787.35489, 3,   5.591, -7.636,  2.525
148787.37489, 3,   5.654, -7.747,  2.229
148787.39489, 3,   5.687, -7.699,  2.176
148787.41489, 3,   5.723, -7.649,  2.262
148787.43489, 3,   5.961, -7.638,  2.434
148787.45489, 3,   6.043, -7.517,  2.548
148787.47489, 3,   6.076, -7.586,  2.294
148787.49489, 3,   6.052, -7.583,  2.244
148787.51489, 3,   5.951, -7.583,  2.233
148787.53489, 3,   5.947, -7.518,  2.392
148787.55489, 3,   5.813, -7.506,  2.426
148787.57489, 3,   5.682, -7.590,  2.451
148787.59489, 3,   5.539, -7.539,  2.450
148787.61489, 3,   5.541, -7.490,  2.409
148787.63489, 3,   5.519, -7.495,  2.575
148787.65489, 3,   5.547, -7.480,  2.636
148787.67489, 3,   5.555, -7.563,  2.586
148787.69489, 3,   5.564, -7.597,  2.498
148787.71489, 3,   5.493, -7.597,  2.529
148787.73489, 3,   5.532, -7.510,  2.646
148787.75489, 3,   5.386, -7.425,  2.680
148787.77489, 3,   5.103, -7.654,  2.419
148787.79489, 3,   4.796, -7.695,  2.921
148787.81489, 3,   4.850, -7.868,  3.072
148787.83489, 3,   4.649, -7.866,  2.683
148787.85489, 3,  -2.374,-10.218, -0.897
148787.87489, 3, -15.384,-11.286, -9.087
148787.89489, 3, -13.609,-13.307,-11.683
148787.91489, 3,  -2.182,-16.496, -1.664
148787.93489, 3,  19.530,-15.378, 16.904
148787.95489, 3,  19.530, -1.422, -3.773
148787.97489, 3,  19.530,-15.858,-19.443
148787.99489, 3,  14.721,-19.451,-16.880
148788.01489, 3,   8.234,-19.451,-19.443
148788.03489, 3,   4.367,-19.451, -4.195
148788.05489, 3,  -2.795,-19.451, 19.783
148788.07489, 3,   4.472,-13.520, 15.761
148788.09489, 3,   7.120,-11.711, -1.810
148788.11489, 3,   3.451, -8.990, -3.740
148788.13489, 3,   2.103, -6.239,  2.462
148788.15489, 3,   1.865, -4.542,  6.268
148788.17489, 3,   0.800, -2.941,  4.113
148788.19489, 3,   0.154, -1.868,  0.367
148788.21489, 3,   0.867, -1.993, -1.638
148788.23489, 3,   0.576, -1.970, -1.784
148788.25489, 3,   0.211, -2.306,  0.252
148788.27489, 3,   1.151, -3.520,  3.052
148788.29489, 3,   7.077, -4.811,  4.151
148788.31489, 3,   7.435, -5.272,  2.824
148788.33489, 3,   3.129, -5.675, -0.052
148788.35489, 3,   0.604, -6.101, -0.962
148788.37489, 3,   7.609, -8.386, -0.126
148788.39489, 3,  17.101, -9.309,  2.360
148788.41489, 3,  12.438, -6.989,  2.263
148788.43489, 3,   5.611, -6.234,  0.201
148788.45489, 3,   2.944, -6.638, -2.408
148788.47489, 3,   4.337, -7.862, -2.673
148788.49489, 3,   6.418, -8.860, -0.830
148788.51489, 3,   8.226,-10.119,  1.301
148788.53489, 3,   9.017,-10.123,  3.417
148788.55489, 3,   9.026, -9.939,  3.916
148788.57489, 3,   8.084, -9.514,  2.255
148788.59489, 3,   6.929, -9.390,  0.346
148788.61489, 3,   6.539, -9.282, -0.678
148788.63489, 3,   7.066, -9.158, -0.790
148788.65489, 3,   7.943, -9.137, -0.659
148788.67489, 3,   7.930, -9.000, -0.794
148788.69489, 3,   7.661, -8.932, -0.768
148788.71489, 3,   7.372, -8.680, -0.298
148788.73489, 3,   7.621, -8.619,  0.385
148788.75489, 3,   7.484, -8.539,  0.977
148788.77489, 3,   7.327, -8.480,  1.279
148788.79489, 3,   7.099, -8.586,  0.907
148788.81489, 3,   6.492, -9.180,  0.312
148788.83489, 3,   6.111, -9.215,  0.518
148788.85489, 3,   5.729, -9.027,  0.832
148788.87489, 3,   5.529, -8.844,  1.068
148788.89489, 3,   5.212, -8.619,  1.499
148788.91489, 3,   4.916, -8.450,  1.856
148788.93489, 3,   4.721, -8.392,  2.204
148788.95489, 3,   4.530, -8.313,  2.270
148788.97489, 3,   4.549, -8.341,  2.344
148788.99489, 3,   5.225, -8.189,  2.636
148789.01489, 3,   5.517, -7.972,  2.747
148789.03489, 3,   5.121, -8.068,  1.967
148789.05489, 3,   4.744, -8.417,  1.354
148789.07489, 3,   4.332, -8.433,  1.287
148789.09489, 3,   4.196, -8.294,  1.763
148789.11489, 3,   4.271, -8.085,  2.380
148789.13489, 3,   4.397, -8.175,  2.618
148789.15489, 3,   4.470, -8.210,  2.528
148789.17489, 3,   4.629, -8.127,  2.081
148789.19489, 3,   4.914, -7.969,  1.645
148789.21489, 3,   5.333, -7.887,  1.374
148789.23489, 3,   5.808, -7.714,  1.542
148789.25489, 3,   5.878, -7.695,  1.394
148789.27489, 3,   5.680, -7.787,  1.116
148789.29489, 3,   5.331, -7.946,  1.122
148789.31489, 3,   5.306, -7.857,  1.259
148789.33489, 3,   5.714, -7.754,  1.561
148789.35489, 3,   6.033, -7.721,  1.851
148789.37489, 3,   6.152, -7.693,  1.931
148789.39489, 3,   6.988, -7.820,  2.025
148789.41489, 3,   7.620, -7.527,  2.459
148789.43489, 3,   8.576, -7.518,  2.313
148789.45489, 3,  11.471, -7.392,  2.731
148789.47489, 3,  15.604, -7.241,  3.887
148789.49489, 3,  16.579, -7.584,  3.141
148789.51489, 3,  14.453, -8.324,  0.970
148789.53489, 3,   9.786, -9.621, -1.180
148789.55489, 3,   2.889, -9.524, -0.920
148789.57489, 3,  -2.039, -7.417,  3.434
148789.59489, 3,  -7.261, -7.389, -1.598
148789.61489, 3,  -9.694, -5.954, -1.104
148789.63489, 3,  -8.574, -6.800,  1.371
148789.65489, 3,  -8.756, -8.484,  0.195
148789.67489, 3,  -7.502,-13.985, -9.105
148789.69489, 3,  -7.825,-17.299, -7.091
148789.71489, 3,  -1.672,-19.451, -4.507
148789.73489, 3,   4.105,-19.451, -0.659
148789.75489, 3,  10.142,-19.451,  8.919
148789.77489, 3,  13.392,-19.429, 14.245
148789.79489, 3,  14.328,-15.329, 10.886
148789.81489, 3,  13.247,-13.430,  4.480
148789.83489, 3,  12.549,-12.152,  1.147
148789.85489, 3,  10.150,-11.151,  0.202
148789.87489, 3,   9.000,-10.569,  0.937
148789.89489, 3,   8.193,-10.523,  2.050
148789.91489, 3,   9.657,-11.537,  2.986
148789.93489, 3,  11.930,-11.924,  2.508
148789.95489, 3,  14.313,-12.677,  0.141
148789.97489, 3,  15.793,-13.906, -3.746
148789.99489, 3,  16.280,-15.095, -7.155
148790.01489, 3,  15.260,-17.428, -7.809
148790.03489, 3,  11.261,-19.451, -8.499
148790.05489, 3,   3.171,-19.451, -5.213
148790.07489, 3,  -3.225,-19.451, -4.305
148790.09489, 3,  -3.892,-17.106,  3.586
148790.11489, 3,  -1.538,-12.029,  9.293
148790.13489, 3,   0.154, -9.937, 11.731
148790.15489, 3,  -2.478, -8.118,  9.946
148790.17489, 3,  -5.115, -6.099,  8.371
148790.19489, 3,  -3.996, -4.832,  7.865
148790.21489, 3,  -0.441, -4.687,  7.170
148790.23489, 3,   2.057, -5.117,  5.790
148790.25489, 3,   3.962, -5.614,  4.643
148790.27489, 3,   4.505, -5.476,  3.880
148790.29489, 3,   4.217, -5.270,  2.612
148790.31489, 3,   4.321, -5.114,  1.375
148790.33489, 3,   5.437, -5.269,  1.086
148790.35489, 3,   7.544, -6.034,  2.110
148790.37489, 3,   9.005, -5.964,  2.893
148790.39489, 3,   7.715, -5.479,  1.943
148790.41489, 3,   6.644, -5.607,  0.232
148790.43489, 3,   7.071, -6.154, -0.238
148790.45489, 3,   9.045, -6.828,  0.993
148790.47489, 3,  10.900, -6.964,  2.529
148790.49489, 3,   9.522, -6.187,  2.177
148790.51489, 3,   8.218, -6.159,  0.018
148790.53489, 3,   7.706, -6.499, -0.742
148790.55489, 3,   7.733, -7.012,  0.008
148790.57489, 3,   8.801, -7.651,  1.609
148790.59489, 3,   9.926, -7.540,  2.813
148790.61489, 3,   9.309, -7.188,  1.631
148790.63489, 3,   8.584, -7.443, -0.559
148790.65489, 3,   8.231, -7.431, -0.871
148790.67489, 3,   7.857, -7.450, -0.175
148790.69489, 3,   7.386, -7.440,  0.479
148790.71489, 3,   6.954, -7.476,  0.795
148790.73489, 3,   6.638, -7.703,  1.149
148790.75489, 3,   6.284, -7.635,  1.336
148790.77489, 3,   6.049, -7.696,  1.121
148790.79489, 3,   5.963, -7.725,  1.004
148790.81489, 3,   5.945, -7.771,  1.214
148790.83489, 3,   6.020, -7.835,  1.611
148790.85489, 3,   6.109, -8.023,  1.781
148790.87489, 3,   5.915, -8.012,  1.630
148790.89489, 3,   5.747, -7.951,  1.436
148790.91489, 3,   5.647, -7.959,  1.348
